code,provinceCode,districtCode,nameTH,nameEN
150110,15,1501,จำปาหล่อ,Champa Lo
150111,15,1501,โพสะ,Pho Sa
150112,15,1501,บ้านรี,Ban Ri
150113,15,1501,คลองวัว,Khlong Wua
150114,15,1501,ย่านซื่อ,Yan Sue
150201,15,1502,จรเข้ร้อง,Chorakhe Rong
150202,15,1502,ไชยภูมิ,Chaiyaphum
150203,15,1502,ชัยฤทธิ์,Chaiyarit
150204,15,1502,เทวราช,Thewarat
150205,15,1502,ราชสถิตย์,Ratsathit
150206,15,1502,ไชโย,Chaiyo
150207,15,1502,หลักฟ้า,Lak Fa
150208,15,1502,ชะไว,Chawai
150209,15,1502,ตรีณรงค์,Tri Narong
150301,15,1503,บางปลากด,Bang Pla Kot
150302,15,1503,ป่าโมก,Pa Mok
150303,15,1503,สายทอง,Sai Thong
150304,15,1503,โรงช้าง,Rong Chang
150305,15,1503,บางเสด็จ,Bang Sadet
150306,15,1503,นรสิงห์,Norasing
150307,15,1503,เอกราช,Ekkarat
150308,15,1503,โผงเผง,Phong Pheng
150401,15,1504,อ่างแก้ว,Ang Kaeo
150402,15,1504,อินทประมูล,Inthapramun
150403,15,1504,บางพลับ,Bang Phlap
150404,15,1504,หนองแม่ไก่,Nong Mae Kai
150405,15,1504,รำมะสัก,Ram Masak
150406,15,1504,บางระกำ,Bang Rakam
150407,15,1504,โพธิ์รังนก,Pho Rang Nok
150408,15,1504,องครักษ์,Ongkharak
150409,15,1504,โคกพุทรา,Khok Phutsa
150410,15,1504,ยางซ้าย,Yang Chai
150411,15,1504,บ่อแร่,Bo Rae
150412,15,1504,ทางพระ,Thang Phra
150413,15,1504,สามง่าม,Sam Ngam
150414,15,1504,บางเจ้าฉ่า,Bang Chao Cha
150415,15,1504,คำหยาด,Kham Yat
150501,15,1505,แสวงหา,Sawaeng Ha
150502,15,1505,ศรีพราน,Si Phran
150503,15,1505,บ้านพราน,Ban Phran
150504,15,1505,วังน้ำเย็น,Wang Nam Yen
150505,15,1505,สีบัวทอง,Si Bua Thong
150506,15,1505,ห้วยไผ่,Huai Phai
150507,15,1505,จำลอง,Chamlong
150601,15,1506,ไผ่จำศีล,Phai Chamsin
150602,15,1506,ศาลเจ้าโรงทอง,San Chao Rong Thong
150603,15,1506,ไผ่ดำพัฒนา,Phai Dam Patthana
150604,15,1506,สาวร้องไห้,Sao Rong Hai
150605,15,1506,ท่าช้าง,Tha Chang
150606,15,1506,ยี่ล้น,Yi Lon
150607,15,1506,บางจัก,Bang Chak
150608,15,1506,ห้วยคันแหลน,Huai Khan Laen
150609,15,1506,คลองขนาก,Khlong Khanak
150610,15,1506,ไผ่วง,Phai Wong
150611,15,1506,สี่ร้อย,Si Roi
150612,15,1506,ม่วงเตี้ย,Muang Tia
150613,15,1506,หัวตะพาน,Hua Taphan
150614,15,1506,หลักแก้ว,Lak Kaeo
150615,15,1506,ตลาดใหม่,Talat Mai
150701,15,1507,สามโก้,Sam Ko
150702,15,1507,ราษฎรพัฒนา,Ratsadon Phatthana
150703,15,1507,อบทม,Optom
150704,15,1507,โพธิ์ม่วงพันธ์,Pho Muang Phan
150705,15,1507,มงคลธรรมนิมิต,Mongkhontham Nimit
160102,16,1601,ทะเลชุบศร,Thale Chup Son
160101,16,1601,ท่าหิน,Tha Hin
160103,16,1601,กกโก,Kok Ko
160104,16,1601,โก่งธนู,Kong Thanu
160105,16,1601,เขาพระงาม,Khao Phra Ngam
160106,16,1601,เขาสามยอด,Khao Sam Yot
160107,16,1601,โคกกระเทียม,Khok Kathiam
160108,16,1601,โคกลำพาน,Khok Lamphan
160109,16,1601,โคกตูม,Khok Tum
160110,16,1601,งิ้วราย,Ngio Rai
160111,16,1601,ดอนโพธิ์,Don Pho
160112,16,1601,ตะลุง,Talung
160113,16,1601,ท่าแค,Tha Khae
160114,16,1601,ท่าศาลา,Tha Sala
160115,16,1601,นิคมสร้างตนเอง,Nikhom Sang Ton-Eng
160116,16,1601,บางขันหมาก,Bang Khan Mak
160117,16,1601,บ้านข่อย,Ban Khoi
160118,16,1601,ท้ายตลาด,Thai Talat
160119,16,1601,ป่าตาล,Pa Tan
160120,16,1601,พรหมมาสตร์,Phrommat
160121,16,1601,โพธิ์เก้าต้น,Pho Kao Ton
160122,16,1601,โพธิ์ตรุ,Pho Tru
160123,16,1601,สี่คลอง,Si Khlong
160124,16,1601,ถนนใหญ่,Thanon Yai
160201,16,1602,พัฒนานิคม,Phatthana Nikhom
160202,16,1602,ช่องสาริกา,Chong Sarika
160203,16,1602,มะนาวหวาน,Manao Wan
160204,16,1602,ดีลัง,Di Lang
160205,16,1602,โคกสลุง,Khok Salung
160206,16,1602,ชอนน้อย,Chon Noi
160207,16,1602,หนองบัว,Nong Bua
160208,16,1602,ห้วยขุนราม,Huai Khun Ram
160209,16,1602,น้ำสุด,Nam Sut
160301,16,1603,โคกสำโรง,Khok Samrong
160302,16,1603,เกาะแก้ว,Ko Kaeo
160303,16,1603,ถลุงเหล็ก,Thalung Lek
160304,16,1603,หลุมข้าว,Lum Khao
160305,16,1603,ห้วยโป่ง,Huai Pong
160306,16,1603,คลองเกตุ,Khlong Ket
160307,16,1603,สะแกราบ,Sakae Rap
160308,16,1603,เพนียด,Phaniat
160309,16,1603,วังเพลิง,Wang Phloeng
160310,16,1603,ดงมะรุม,Dong Marum
160311,16,1603,วังขอนขว้าง,Wang Khon Khwang
160312,16,1603,วังจั่น,Wang Chan
160313,16,1603,หนองแขม,Nong Khaem
160401,16,1604,ลำนารายณ์,Lam Narai
160402,16,1604,ชัยนารายณ์,Chai Narai
160403,16,1604,ศิลาทิพย์,Sila Thip
160404,16,1604,ห้วยหิน,Huai Hin
160405,16,1604,ม่วงค่อม,Muang Khom
160406,16,1604,บัวชุม,Bua Chum
160407,16,1604,ท่าดินดำ,Tha Din Dam
160408,16,1604,มะกอกหวาน,Makok Wan
160409,16,1604,ซับตะเคียน,Sap Takhian
160410,16,1604,นาโสม,Na Som
160411,16,1604,หนองยายโต๊ะ,Nong Yai To
160412,16,1604,เกาะรัง,Ko Rang
160413,16,1604,ท่ามะนาว,Tha Manao
160414,16,1604,นิคมลำนารายณ์,Nikhom Lam Narai
160415,16,1604,ชัยบาดาล,Chai Badan
160416,16,1604,บ้านใหม่สามัคคี,Ban Mai Samakkhi
160417,16,1604,เขาแหลม,Khao Laem
160501,16,1605,ท่าวุ้ง,Tha Wung
160502,16,1605,บางคู้,Bang Khu
160503,16,1605,โพตลาดแก้ว,Pho Talat Kaeo
160504,16,1605,บางลี่,Bang Li
160505,16,1605,บางงา,Bang Nga
160506,16,1605,โคกสลุด,Khok Salut
160507,16,1605,เขาสมอคอน,Khao Samo Khon
160508,16,1605,หัวสำโรง,Hua Samrong
160509,16,1605,ลาดสาลี,Lat Sali
160510,16,1605,บ้านเบิก,Ban Boek
160511,16,1605,มุจลินท์,Mutchalin
160601,16,1606,ไผ่ใหญ่,Phai Yai
160602,16,1606,บ้านทราย,Ban Sai
160603,16,1606,บ้านกล้วย,Ban Kluai
160604,16,1606,ดงพลับ,Dong Phlap
160605,16,1606,บ้านชี,Ban Chi
160606,16,1606,พุคา,Phu Kha
160607,16,1606,หินปัก,Hin Pak
160608,16,1606,บางพึ่ง,Bang Phueng
160609,16,1606,หนองทรายขาว,Nong Sai Khao
160610,16,1606,บางกะพี้,Bang Kaphi
160611,16,1606,หนองเต่า,Nong Tao
160612,16,1606,โพนทอง,Phon Thong
160613,16,1606,บางขาม,Bang Kham
160614,16,1606,ดอนดึง,Don Dueng
160615,16,1606,ชอนม่วง,Chon Muang
160616,16,1606,หนองกระเบียน,Nong Krabian
160617,16,1606,สายห้วยแก้ว,Sai Huai Kaeo
160618,16,1606,มหาสอน,Mahason
160619,16,1606,บ้านหมี่,Ban Mi
160620,16,1606,เชียงงา,Chiang Nga
160621,16,1606,หนองเมือง,Nong Mueang
160622,16,1606,สนามแจง,Sanam Chaeng
160701,16,1607,ท่าหลวง,Tha Luang
160702,16,1607,แก่งผักกูด,Kaeng Phak Kut
160703,16,1607,ซับจำปา,Sap Champa
160704,16,1607,หนองผักแว่น,Nong Phak Waen
160705,16,1607,ทะเลวังวัด,Thale Wang Wat
160706,16,1607,หัวลำ,Hua Lam
160801,16,1608,สระโบสถ์,Sa Bot
160802,16,1608,มหาโพธิ,Mahapho
160803,16,1608,ทุ่งท่าช้าง,Thung Tha Chang
160804,16,1608,ห้วยใหญ่,Huai Yai
160805,16,1608,นิยมชัย,Niyom Chai
160901,16,1609,โคกเจริญ,Khok Charoen
160902,16,1609,ยางราก,Yang Rak
160903,16,1609,หนองมะค่า,Nong Makha
160904,16,1609,วังทอง,Wang Thong
160905,16,1609,โคกแสมสาร,Khok Samae San
161001,16,1610,ลำสนธิ,Lam Sonthi
161002,16,1610,ซับสมบูรณ์,Sap Sombun
161003,16,1610,หนองรี,Nong Ri
161004,16,1610,กุดตาเพชร,Kut Ta Phet
161005,16,1610,เขารวก,Khao Ruak
161006,16,1610,เขาน้อย,Khao Noi
161101,16,1611,หนองม่วง,Nong Muang
161102,16,1611,บ่อทอง,Bo Thong
161103,16,1611,ดงดินแดง,Dong Din Daeng
161104,16,1611,ชอนสมบูรณ์,Chon Sombun
161105,16,1611,ยางโทน,Yang Thon
161106,16,1611,ชอนสารเดช,Chon Saradet
170101,17,1701,บางพุทรา,Bang Phutsa
170102,17,1701,บางมัญ,Bang Man
170103,17,1701,โพกรวม,Phok Ruam
170104,17,1701,ม่วงหมู่,Muang Mu
170105,17,1701,หัวไผ่,Hua Phai
170106,17,1701,ต้นโพธิ์,Ton Pho
170107,17,1701,จักรสีห์,Chaksi
170108,17,1701,บางกระบือ,Bang Krabue
170201,17,1702,สิงห์,Sing
170202,17,1702,ไม้ดัด,Mai Dat
170203,17,1702,เชิงกลัด,Choeng Klat
170204,17,1702,โพชนไก่,Pho Chon Kai
170205,17,1702,แม่ลา,Mae La
170206,17,1702,บ้านจ่า,Ban Cha
170207,17,1702,พักทัน,Phak Than
170208,17,1702,สระแจง,Sa Chaeng
170301,17,1703,โพทะเล,Pho Thale
170302,17,1703,บางระจัน,Bang Rachan
170303,17,1703,โพสังโฆ,Pho Sangkho
170304,17,1703,ท่าข้าม,Tha Kham
170305,17,1703,คอทราย,Kho Sai
170306,17,1703,หนองกระทุ่ม,Nong Krathum
170401,17,1704,พระงาม,Phra Ngam
170402,17,1704,พรหมบุรี,Phrom Buri
170403,17,1704,บางน้ำเชี่ยว,Bang Nam Chiao
170404,17,1704,บ้านหม้อ,Ban Mo
170405,17,1704,บ้านแป้ง,Ban Paeng
170406,17,1704,หัวป่า,Hua Pa
170407,17,1704,โรงช้าง,Rong Chang
170501,17,1705,ถอนสมอ,Thon Samo
170502,17,1705,โพประจักษ์,Pho Prachak
170503,17,1705,วิหารขาว,Wihan Khao
170504,17,1705,พิกุลทอง,Phikun Thong
170601,17,1706,อินทร์บุรี,In Buri
170602,17,1706,ประศุก,Prasuk
170603,17,1706,ทับยา,Thap Ya
170604,17,1706,งิ้วราย,Ngio Rai
170605,17,1706,ชีน้ำร้าย,Chi Nam Rai
170606,17,1706,ท่างาม,Tha Ngam
170607,17,1706,น้ำตาล,Namtan
170608,17,1706,ทองเอน,Thong En
170609,17,1706,ห้วยชัน,Huai Chan
170610,17,1706,โพธิ์ชัย,Pho Chai
180101,18,1801,ในเมือง,Nai Mueang
180102,18,1801,บ้านกล้วย,Ban Kluai
180103,18,1801,ท่าชัย,Tha Chai
180104,18,1801,ชัยนาท,Chai Nat
180105,18,1801,เขาท่าพระ,Khao Tha Phra
180106,18,1801,หาดท่าเสา,Hat Tha Sao
180107,18,1801,ธรรมามูล,Thammamun
180108,18,1801,เสือโฮก,Suea Hok
180109,18,1801,นางลือ,Nang Lue
180201,18,1802,คุ้งสำเภา,Khung Samphao
180202,18,1802,วัดโคก,Wat Khok
180203,18,1802,ศิลาดาน,Sila Dan
180204,18,1802,ท่าฉนวน,Tha Chanuan
180205,18,1802,หางน้ำสาคร,Hang Nam Sakhon
180206,18,1802,ไร่พัฒนา,Rai Phatthana
180207,18,1802,อู่ตะเภา,U Taphao
180301,18,1803,วัดสิงห์,Wat Sing
180302,18,1803,มะขามเฒ่า,Makham Thao
180303,18,1803,หนองน้อย,Nong Noi
180304,18,1803,หนองบัว,Nong Bua
180305,18,1803,หนองขุ่น,Nong Khun
180306,18,1803,บ่อแร่,Bo Rae
180307,18,1803,วังหมัน,Wang Man
180401,18,1804,สรรพยา,Sapphaya
180402,18,1804,ตลุก,Taluk
180403,18,1804,เขาแก้ว,Khao Kaeo
180404,18,1804,โพนางดำตก,Pho Nang Dam Tok
180405,18,1804,โพนางดำออก,Pho Nang Dam Ok
180406,18,1804,บางหลวง,Bang Luang
180407,18,1804,หาดอาษา,Hat A Sa
180501,18,1805,แพรกศรีราชา,Phraek Si Racha
180502,18,1805,เที่ยงแท้,Thiang Thae
180503,18,1805,ห้วยกรด,Huai Krot
180504,18,1805,โพงาม,Pho Ngam
180505,18,1805,บางขุด,Bang Khut
180506,18,1805,ดงคอน,Dong Khon
180507,18,1805,ดอนกำ,Don Kam
180508,18,1805,ห้วยกรดพัฒนา,Huai Krot Phatthana
180601,18,1806,หันคา,Han Kha
180602,18,1806,บ้านเชี่ยน,Ban Chian
180603,18,1806,ไพรนกยูง,Phrai Nok Yung
180604,18,1806,หนองแซง,Nong Saeng
180605,18,1806,ห้วยงู,Huai Ngu
180606,18,1806,วังไก่เถื่อน,Wang Kai Thuean
180607,18,1806,เด่นใหญ่,Den Yai
180608,18,1806,สามง่ามท่าโบสถ์,Sam Ngam Tha Bot
180701,18,1807,หนองมะโมง,Nong Mamong
180702,18,1807,วังตะเคียน,Wang Takhian
180703,18,1807,สะพานหิน,Saphan Hin
180704,18,1807,กุดจอก,Kut Chok
180801,18,1808,เนินขาม,Noen Kham
180802,18,1808,กะบกเตี้ย,Kabok Tia
180803,18,1808,สุขเดือนห้า,Suk Duean Ha
190101,19,1901,ปากเพรียว,Pak Phriao
190102,19,1901,ดาวเรือง,Dao Rueang
190103,19,1901,นาโฉง,Na Chong
190104,19,1901,โคกสว่าง,Khok Sawang
190105,19,1901,หนองโน,Nong No
190106,19,1901,หนองยาว,Nong Yao
190107,19,1901,ปากข้าวสาร,Pak Khao San
190108,19,1901,หนองปลาไหล,Nong Pla Lai
190109,19,1901,กุดนกเปล้า,Kut Nok Plao
190110,19,1901,ตลิ่งชัน,Taling Chan
190111,19,1901,ตะกุด,Takut
190201,19,1902,แก่งคอย,Kaeng Khoi
190202,19,1902,ทับกวาง,Thap Kwang
190203,19,1902,ตาลเดี่ยว,Tan Diao
190204,19,1902,ห้วยแห้ง,Huai Haeng
190205,19,1902,ท่าคล้อ,Tha Khlo
190206,19,1902,หินซ้อน,Hin Son
190207,19,1902,บ้านธาตุ,Ban That
190208,19,1902,บ้านป่า,Ban Pa
190209,19,1902,ท่าตูม,Tha Tum
190210,19,1902,ชะอม,Cha-Om
190211,19,1902,สองคอน,Song Khon
190212,19,1902,เตาปูน,Tao Pun
190213,19,1902,ชำผักแพว,Cham Phak Phaeo
190214,19,1902,ท่ามะปราง,Tha Maprang
190301,19,1903,หนองแค,Nong Khae
190302,19,1903,กุ่มหัก,Kum Hak
190303,19,1903,คชสิทธิ์,Khotchasit
190304,19,1903,โคกตูม,Khok Tum
190305,19,1903,โคกแย้,Khok Yae
190306,19,1903,บัวลอย,Bua Loi
190307,19,1903,ไผ่ต่ำ,Phai Tam
190308,19,1903,โพนทอง,Phon Thong
190309,19,1903,ห้วยขมิ้น,Huai Khamin
190310,19,1903,ห้วยทราย,Huai Sai
190311,19,1903,หนองไข่น้ำ,Nong Khai Nam
190312,19,1903,หนองแขม,Nong Khaem
190313,19,1903,หนองจิก,Nong Chik
190314,19,1903,หนองจรเข้,Nong Chorakhe
190315,19,1903,หนองนาก,Nong Nak
190316,19,1903,หนองปลาหมอ,Nong Pla Mo
190317,19,1903,หนองปลิง,Nong Pling
190318,19,1903,หนองโรง,Nong Rong
190401,19,1904,หนองหมู,Nong Mu
190402,19,1904,บ้านลำ,Ban Lam
190403,19,1904,คลองเรือ,Khlong Ruea
190404,19,1904,วิหารแดง,Wihan Daeng
